StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,student,age,sex,sex_orient,sex_orient_4_TEXT,gender,gender_3_TEXT,relstat,relstat_5_TEXT,ltmInterest,race_1,race_2,race_3,race_4,race_5,race_6,race_8,religion,politics,international,previousParticipant ,poliDQ_1,poliDQ_2,poliDQ_3,poliDQ_4,poliDQ_5,poliDQ_6,poliDQ_7,ageDQ_1,ageDQ_2,ageDQ_3,ageDQ_4,ageDQ_5,ageDQ_6,ageDQ_7,raceDQ_1,raceDQ_2,raceDQ_3,raceDQ_4,raceDQ_5,raceDQ_6,religionDQ_1,religionDQ_2,religionDQ_3,religionDQ_4,religionDQ_5,religionDQ_6,religionDQ_7,religionDQ_8,religionDQ_9,religionDQ_10,religionDQ_11,internationalDQ_1,internationalDQ_2,idealAffection1,idealAffection2,idealAmbition1,idealAmbition2,idealArtistic1,idealArtistic2,idealDisposition1,idealDisposition2,idealFamily1,idealFamily2,idealHealth1,idealHealth2,idealHumor1,idealHumor2,idealIntelligent1,idealIntelligent2,idealKind1,idealKind2,idealParenting1,idealParenting2,idealPhysatt1,idealPhysatt2,idealReligious1,idealReligious2,idealResources1,idealResources2,idealSexy1,idealSexy2,idealStatus1,idealStatus2,selfAffectionate1,selfAffectionate2,selfAmbition1,selfAmbition2,selfArtistic1,selfArtistic2,selfDisposition1,selfDisposition2,selfFamily1,selfFamily2,selfHealth1,selfHealth2,selfHumor1,selfHumor2,selfIntelligent1,selfIntelligent2,selfKind1,selfKind2,selfParenting1,selfParenting2,selfPhysatt1,selfPhysatt2,selfReligious1,selfReligious2,selfResources1,selfResources2,selfSexy1,selfSexy2,selfStatus1,selfStatus2,p
1/14/2025 15:31,1/14/2025 15:38,0,104.28.123.112,62,422,0,1/21/2025 15:38,R_3hYxH1HR30YUJfy,,,,,37.7852,-122.3874,qr,EN,1,21,1,3,,1,,1,,1,1,,,,,,,12,2,0,0,,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,8,7,8,8,7,7,7,8,6,7,7,7,8,7,8,8,8,8,8,8,7,7,6,6,7,6,8,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24596188
1/21/2025 15:12,1/21/2025 15:44,0,169.231.241.92,100,1888,1,1/21/2025 15:44,R_1CMZVleWxYI6S5P,,,,,34.4275,-119.859,anonymous,EN,1,20,0,1,,2,,1,,1,,,1,,,1,,12,7,0,0,,,,,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,9,7,10,9,6,6,8,8,6,6,6,6,8,9,10,10,9,9,6,6,9,7,3,3,7,7,6,3,6,8,5,6,10,11,6,5,7,8,6,5,6,5,10,10,10,10,6,8,4,3,8,6,3,2,6,6,3,1,9,7,f24520687
1/21/2025 15:56,1/21/2025 16:07,0,169.231.33.119,100,608,1,1/21/2025 16:07,R_7g0Vx2nb0xdTg08,,,,,34.0337,-118.3509,qr,EN,1,20,1,3,,1,,1,,1,1,,1,,,,,1,4,0,0,,,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,8,11,9,6,6,6,6,7,6,6,6,8,6,6,10,7,7,6,7,7,4,4,8,6,9,7,7,6,8,6,8,11,6,7,8,7,7,9,7,6,11,6,6,6,9,10,8,8,7,5,4,3,4,7,9,7,7,7,f2414182
1/21/2025 15:57,1/21/2025 16:07,0,172.226.186.9,100,614,1,1/21/2025 16:07,R_7WSbJMk8yBqhfF9,,,,,34.0544,-118.244,qr,EN,1,20,1,3,,1,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24634447
1/21/2025 16:27,1/21/2025 16:33,0,68.6.97.212,100,362,1,1/21/2025 16:33,R_6lc37hXpNAmjtO7,,,,,34.4398,-119.7315,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,10,4,0,0,,,,1,,,,1,1,1,,,,,1,1,1,1,1,1,,1,,,,,,,,1,,1,1,10,7,8,9,4,6,10,6,6,8,6,7,11,4,8,10,7,7,6,8,6,6,3,6,8,6,7,7,8,6,8,7,9,6,1,4,6,6,8,8,7,6,8,3,6,6,8,8,7,7,4,4,1,1,7,8,6,6,5,5,f24902543
1/21/2025 15:29,1/21/2025 16:43,0,107.127.0.107,100,4449,1,1/21/2025 16:43,R_3QFCqEzWq3Lb6vI,,,,,33.7858,-117.8448,anonymous,EN,1,19,0,4,Queer,0,,1,,1,1,,,,,,,11,6,1,0,,,,,,1,,,1,1,1,1,,,,,1,,,1,1,1,1,1,1,,,,,1,1,1,,10,6,7,7,7,7,6,7,6,6,6,6,6,11,8,7,9,9,6,6,9,7,6,6,6,6,8,6,7,6,8,6,7,7,8,9,4,4,6,7,6,5,6,11,7,6,7,8,5,4,4,6,4,3,6,7,6,6,6,6,f24831314
1/21/2025 16:46,1/21/2025 17:09,0,172.56.121.6,100,1373,1,1/21/2025 17:09,R_1320dcxLSFvbiJq,,,,,34.1867,-118.3878,anonymous,EN,1,19,0,1,,0,,1,,2,,,,,,1,,11,7,0,0,,,,,,1,1,,1,1,1,1,,,1,1,1,1,1,1,,,,,,,,,,1,1,1,,7,8,6,7,6,6,8,8,6,6,6,6,7,8,6,6,6,8,5,6,7,7,6,1,6,7,8,7,6,6,6,8,6,6,6,6,8,8,5,6,6,6,8,7,6,6,6,8,5,6,7,7,6,1,6,7,8,7,6,6,f24498320
1/14/2025 17:09,1/14/2025 17:10,0,169.231.169.129,1,81,0,1/21/2025 17:10,R_5lxLLCSLegnY7wB,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24611155
1/21/2025 13:28,1/21/2025 17:19,0,169.231.65.18,100,13847,1,1/21/2025 17:19,R_1Ii2Xuo05SkC3Dt,,,,,34.4275,-119.859,anonymous,EN,1,19,1,3,,1,,1,,2,,,,,,1,,11,4,1,0,,1,1,1,1,1,,1,1,1,1,1,,,1,1,1,,,1,,1,,,,,,1,,1,1,1,1,9,7,10,9,6,8,8,8,9,9,11,8,8,8,8,8,8,9,8,10,10,11,3,2,9,9,11,9,9,8,7,3,10,9,5,7,8,7,9,10,10,10,6,8,7,7,7,9,6,4,9,8,3,1,5,8,9,8,8,7,f24576273
1/21/2025 17:09,1/21/2025 17:26,0,169.231.110.150,100,1041,1,1/21/2025 17:26,R_62Ni1Ip5IknNKNj,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,2,1,,,,,,,10,3,0,0,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,1,,,,,,,,1,,1,,1,1,10,11,9,9,6,6,7,5,7,6,9,9,5,9,8,7,5,7,9,7,9,8,2,1,7,6,11,5,6,7,1,9,6,7,4,4,5,5,7,9,5,7,6,7,7,7,7,5,6,6,5,5,1,1,6,6,1,8,6,6,f24613179
1/21/2025 17:11,1/21/2025 17:32,0,169.231.155.231,100,1308,1,1/21/2025 17:32,R_1O5Tmx0SDpas2lj,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,3,,0,,2,,2,,,,,,1,,2,4,0,0,,,1,1,1,,,1,1,1,1,,,,,,1,,,1,,1,,,,,,,,,1,1,1,9,9,9,7,6,6,8,8,6,7,10,10,9,8,7,7,8,10,7,7,8,8,5,4,6,9,9,8,7,6,10,8,9,9,6,7,8,8,10,10,9,10,9,7,7,7,8,9,7,8,7,9,6,4,8,9,8,8,8,7,f24650025
1/21/2025 17:47,1/21/2025 18:01,0,50.30.175.26,100,841,1,1/21/2025 18:01,R_6eRWurBdrIpdZ1G,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,1,,,,,10,4,0,0,,,1,1,1,1,1,1,1,1,1,,,,1,,1,,,1,1,1,1,1,1,1,,,,1,,1,,6,4,8,9,6,6,7,8,8,9,9,8,8,8,8,8,8,9,6,8,8,7,1,2,7,7,6,6,7,7,4,2,8,8,4,5,8,7,9,9,8,9,9,7,7,7,8,10,7,7,8,7,1,1,5,6,6,6,9,6,f24456586
1/21/2025 9:59,1/21/2025 18:09,0,172.56.241.64,100,29382,1,1/21/2025 18:09,R_7qDvxfYey7RngHV,,,,,32.7936,-117.0689,anonymous,EN,1,19,0,3,,0,,1,,2,,,,,1,,,2,5,0,0,,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,1,1,1,,,,,,,,,,1,,8,5,10,10,6,6,7,8,8,6,7,8,10,9,9,9,6,7,6,10,9,7,7,9,6,6,10,7,8,7,9,6,10,11,4,4,9,9,8,10,9,9,8,7,8,10,6,9,8,9,9,7,9,8,5,10,8,7,7,8,f24782636
1/21/2025 18:49,1/21/2025 18:59,0,172.56.123.146,100,584,1,1/21/2025 18:59,R_67IjU7PvkqjlPZj,,,,,34.0038,-117.446,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,10,6,1,0,,,,,,1,,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,,,,,1,1,11,11,8,7,7,7,7,8,6,8,6,6,7,8,9,9,8,11,,6,7,6,3,3,8,7,8,,8,8,11,7,7,9,8,8,3,5,7,11,5,6,7,7,6,6,9,6,6,6,6,6,1,1,7,6,,,7,7,f2467872
1/21/2025 19:04,1/21/2025 19:18,0,169.231.170.209,100,800,1,1/21/2025 19:18,R_1pWtxwjd3Wn1ewS,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,10,6,1,0,,,,,,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,1,11,10,9,9,9,9,8,8,7,6,7,7,8,6,9,9,9,10,7,8,9,9,2,1,9,9,9,,9,8,11,8,9,9,9,10,7,9,9,9,7,7,9,8,10,9,9,10,6,8,9,9,1,1,8,10,,,9,8,f24833303
1/21/2025 17:40,1/21/2025 19:52,0,70.185.134.105,100,7922,1,1/21/2025 19:52,R_5CAToy51PtzDi5l,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,2,6,0,0,,,,,1,1,1,,1,1,1,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,,9,7,8,7,6,6,8,7,8,9,7,8,9,7,6,6,9,7,6,6,8,7,2,2,2,6,2,6,9,6,8,6,6,6,6,5,6,7,9,10,9,10,9,7,6,5,7,6,6,6,7,9,2,1,5,5,6,6,7,8,f24617278
1/21/2025 20:10,1/21/2025 20:18,0,169.231.81.220,100,469,1,1/21/2025 20:18,R_1r961O7GFrLcsXq,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,12,3,0,0,,,1,1,1,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,1,10,9,3,5,6,6,9,6,11,10,8,7,10,6,11,7,6,11,8,10,10,10,4,6,9,8,6,6,10,7,8,4,3,4,5,6,7,8,11,11,7,8,6,4,9,6,7,8,8,9,7,7,4,4,7,7,6,6,8,8,f24470380
1/21/2025 20:13,1/21/2025 20:20,0,184.187.169.45,100,403,1,1/21/2025 20:20,R_3gSV90FJuXJmPPR,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,2,,,1,,,,,11,6,0,0,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,,7,5,7,9,7,7,6,7,7,8,8,7,9,10,7,7,7,7,6,6,7,8,3,3,8,7,8,6,6,6,4,3,7,7,8,7,5,5,7,9,6,6,9,9,6,7,5,6,5,5,6,6,1,1,4,7,6,7,6,6,f24419186
1/21/2025 20:37,1/21/2025 20:50,0,172.226.3.160,100,787,1,1/21/2025 20:50,R_1Cdq3LGvhvSHCo4,,,,,33.9199,-118.2641,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,12,6,0,0,,,,,,1,,,,1,,,,,,,,,,1,,1,,,,,,,,,,1,,7,6,8,8,6,6,6,8,6,7,8,9,7,7,8,8,8,8,8,7,7,7,4,3,7,9,7,8,7,7,9,11,8,7,3,2,6,6,5,8,6,6,10,7,7,8,11,7,4,9,10,8,1,1,9,7,8,8,8,8,f24600471
1/21/2025 21:15,1/21/2025 21:47,0,117.223.249.82,100,1915,1,1/21/2025 21:47,R_4kdCfI7ZaRjIAaw,,,,,10.81,78.6932,anonymous,EN,2,32,1,3,,1,,1,,1,1,,,,,,,9,4,1,0,,1,1,1,1,,,,,,,,,1,1,,1,,,1,1,1,,,1,,,,1,,,1,1,8,8,8,8,9,8,7,7,8,8,9,8,7,8,7,8,6,8,8,8,8,7,8,8,7,8,8,7,8,7,8,8,7,7,5,5,8,8,7,9,7,7,7,7,7,7,8,9,8,6,7,6,9,7,7,7,7,8,9,8,f24596345
1/21/2025 22:54,1/21/2025 23:04,0,107.116.170.135,100,575,1,1/21/2025 23:04,R_1fxombi6fmtvax4,,,,,33.7858,-117.8448,anonymous,EN,1,20,1,3,,1,,1,,1,,,1,,,1,,10,5,0,0,,,1,1,1,,,1,1,1,1,1,1,,,,1,,,1,,1,,,,,,,,,,1,,8,8,8,7,6,6,8,6,6,6,6,6,6,8,9,8,7,8,9,8,8,6,5,3,6,6,6,8,6,6,8,11,8,6,4,4,5,5,6,11,6,6,6,7,7,8,8,8,11,8,9,6,1,1,9,11,7,7,7,6,f24949065
1/21/2025 22:59,1/21/2025 23:14,0,169.231.178.170,100,898,1,1/21/2025 23:14,R_3PnqYP8YA9zUOZA,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,11,6,0,0,,,,1,1,1,,,1,1,1,1,,,1,1,1,1,,1,1,,,,1,,,1,1,1,1,1,,8,7,7,8,5,5,8,7,8,9,6,7,8,7,7,7,7,8,6,8,8,7,1,1,9,9,7,6,7,7,7,8,6,5,3,5,7,7,6,7,7,6,7,5,6,6,6,8,6,6,7,7,1,1,5,4,3,5,6,6,f24788628
1/22/2025 0:19,1/22/2025 0:32,0,169.231.95.142,100,807,1,1/22/2025 0:32,R_5LBipsjcuFT5ixA,,,,,34.0544,-118.244,anonymous,EN,1,19,0,2,,0,,1,,2,1,,,,,,,10,6,0,0,,,,1,1,1,1,,1,1,1,1,,,1,1,,,,1,,,,,,,,,,1,1,1,,8,8,8,8,6,7,7,7,8,8,6,6,8,8,6,6,7,8,6,6,6,6,3,5,7,6,6,6,6,6,8,8,7,6,6,6,7,7,8,5,6,6,8,7,5,4,7,7,5,6,3,4,1,3,6,7,6,5,6,7,f24372622
1/22/2025 9:19,1/22/2025 9:28,0,107.115.224.76,100,534,1,1/22/2025 9:28,R_5YA4SUBfPhDRKox,,,,,33.7256,-117.9119,anonymous,EN,1,18,0,3,,0,,1,,2,,1,,,,,,12,4,0,0,1,,1,1,,,1,1,1,1,,,,,1,1,,,,,,1,,,,,,,,,,1,,10,10,11,9,9,9,10,9,10,10,10,8,9,8,10,11,10,10,10,10,9,9,6,6,9,9,11,9,6,8,10,10,10,9,9,10,9,9,10,11,9,8,10,9,10,9,9,11,10,9,10,9,7,6,9,9,10,9,9,9,f24560108
1/15/2025 10:26,1/15/2025 10:26,0,169.231.58.49,1,31,0,1/22/2025 10:26,R_5g5daBltd1MYO1a,,,,,37.3209,-121.9126,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24741054
1/15/2025 10:26,1/15/2025 10:27,0,169.231.84.191,16,96,0,1/22/2025 10:27,R_59Tbu9vmRrmNzON,,,,,33.7499,-117.9071,qr,EN,1,20,0,3,,0,,1,,1,,,1,,,1,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24797302
1/22/2025 10:21,1/22/2025 10:32,0,169.231.241.170,100,680,1,1/22/2025 10:32,R_7M0g1pEowgNB9PM,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,,,,,,1,,12,6,0,0,,,1,1,1,1,,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,9,9,9,8,7,9,7,7,7,6,9,9,8,7,9,7,7,8,7,7,8,8,6,4,8,8,9,8,10,9,7,8,7,7,6,8,7,7,6,7,7,8,6,6,8,7,8,8,9,8,7,7,2,2,8,6,7,8,8,8,f24132980
1/15/2025 11:14,1/15/2025 11:15,0,104.28.111.145,1,33,0,1/22/2025 11:15,R_75ciC64X8i70ZVv,,,,,34.046,-118.2297,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24506592
1/15/2025 11:55,1/15/2025 11:56,0,169.231.61.3,1,34,0,1/22/2025 11:56,R_7kIwCupvfo0xvbn,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24188448
1/15/2025 11:57,1/15/2025 11:58,0,169.231.240.108,1,64,0,1/22/2025 11:59,R_72A0cxE95qnEadt,,,,,34.4265,-119.8631,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2492199
1/15/2025 12:18,1/15/2025 12:19,0,169.231.240.93,16,63,0,1/22/2025 12:19,R_7AaZiR5MqPGEvHH,,,,,34.4265,-119.8631,qr,EN,1,18,1,3,,1,,1,,1,1,,1,1,1,1,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24431775
1/21/2025 20:02,1/22/2025 13:07,0,169.231.124.136,100,61527,1,1/22/2025 13:07,R_5PKpOcKbHDmxLS9,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,1,4,0,1,,,1,1,,,,1,1,1,,,,,1,,1,,,1,1,,,,,,,,,,,1,,10,6,9,9,8,8,8,8,8,8,9,9,8,10,8,8,8,9,8,8,9,6,9,9,9,6,6,6,9,8,7,6,7,8,7,8,8,8,6,9,8,9,9,6,6,6,8,8,8,8,8,7,10,9,5,6,5,6,7,7,f24238825
1/22/2025 12:51,1/22/2025 13:54,0,72.205.112.55,100,3790,1,1/22/2025 13:54,R_3PpX8jTP8IkoAIV,,,,,34.4275,-119.859,anonymous,EN,1,21,0,3,,0,,1,,1,1,,,,,,,10,7,0,0,,,,1,1,1,1,,,,1,1,,,,,,,,1,,1,,,,,,1,,1,1,1,,10,10,8,7,3,4,8,9,6,7,9,9,8,8,5,4,9,10,4,7,10,9,1,2,6,7,10,10,7,7,11,11,6,7,9,8,6,6,8,9,8,10,10,9,9,8,11,10,3,4,8,9,2,1,9,7,10,10,5,4,f24821649
1/15/2025 18:26,1/15/2025 18:27,0,107.115.224.48,16,47,0,1/22/2025 18:27,R_5R3ho8Y5PZyYPga,,,,,33.7499,-117.9071,qr,EN,1,20,0,3,,0,,1,,1,,,1,,,1,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24851640
1/22/2025 20:56,1/22/2025 21:07,0,172.56.180.32,100,685,1,1/22/2025 21:07,R_5uDqVCCWXGtPgMU,,,,,34.0038,-117.446,anonymous,EN,1,20,0,3,,0,,1,,1,,,1,,,,,1,5,0,0,,,1,1,1,,,,,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,,1,,7,7,7,7,7,7,7,7,7,8,7,7,8,8,7,7,8,8,7,7,7,7,8,7,8,7,8,7,7,7,6,6,7,6,6,7,6,6,8,10,7,7,10,10,7,7,8,7,7,7,6,6,9,7,8,6,7,6,7,6,f24102355
1/22/2025 21:00,1/22/2025 21:23,0,172.226.186.91,100,1400,1,1/22/2025 21:23,R_6kvbbdAUOTMKS4H,,,,,34.4216,-119.7068,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,11,6,0,0,,,,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,,9,7,9,9,6,8,8,7,6,7,9,8,10,10,7,7,8,10,8,9,8,7,5,3,6,7,7,8,6,6,8,6,7,7,9,8,9,8,9,9,8,7,11,8,7,7,7,9,10,8,6,8,1,1,6,6,7,7,6,7,f24360216
1/21/2025 12:05,1/22/2025 22:04,0,169.231.209.179,100,122335,1,1/22/2025 22:04,R_6Ns5zTB9pSGRdOS,,,,,34.0544,-118.244,anonymous,EN,1,18,0,4,Acespec and bisexual,0,,2,,2,1,,,,,,,11,7,0,0,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,,1,,1,1,1,,8,8,9,6,6,8,7,7,6,6,6,6,8,7,9,7,8,9,8,7,7,6,4,3,7,7,8,6,7,6,9,9,9,9,7,6,8,6,8,4,5,6,7,6,9,9,8,8,8,8,5,3,3,2,4,9,8,5,7,7,f24953989
1/22/2025 22:55,1/22/2025 23:01,0,172.226.7.120,100,362,1,1/22/2025 23:01,R_30UUyLCUsrEZJp0,,,,,34.4216,-119.7068,anonymous,EN,1,19,0,3,,0,,1,,1,,1,1,,,,,1,3,0,0,,1,1,1,1,1,,1,1,1,1,,,,1,1,1,,,1,1,,,,,,,,,,1,1,1,6,7,9,8,6,6,8,7,7,6,6,6,11,8,8,8,7,8,6,6,6,6,7,7,6,7,6,6,6,6,6,11,8,8,6,7,7,6,9,8,5,6,8,8,7,7,8,9,6,6,6,6,6,6,6,7,6,6,6,6,f24392103
1/23/2025 0:02,1/23/2025 0:08,0,169.231.68.89,100,319,1,1/23/2025 0:08,R_63pVMJ8JyHXezcZ,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,1,1,,,,,1,,5,5,0,0,,1,1,1,1,1,,1,1,1,1,,,,,,1,,,1,1,1,1,1,1,1,,1,,1,1,1,,8,8,8,9,5,6,7,7,7,6,7,7,8,8,8,8,7,7,7,6,9,8,4,4,6,6,7,8,8,6,9,6,5,6,4,6,5,6,10,10,5,6,7,10,8,9,5,5,7,8,8,7,3,3,10,9,8,8,9,7,f24632338
1/23/2025 2:13,1/23/2025 2:19,0,169.231.159.64,100,414,1,1/23/2025 2:19,R_52bVyGeHfCHtBUi,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,2,,,1,,,,,2,4,0,0,,,,1,,,,1,1,,,,,,,,1,,,,1,1,,,,,,,,1,,1,,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,8,7,6,5,3,8,7,3,4,7,8,6,8,8,8,8,8,7,8,8,5,8,8,7,5,5,3,8,9,10,9,8,8,f24786918
1/23/2025 2:25,1/23/2025 2:37,0,172.56.121.207,100,704,1,1/23/2025 2:37,R_6gYDKJ5hct8yJqK,,,,,34.1867,-118.3878,anonymous,EN,1,19,0,3,,0,,2,,2,1,,,,,1,,2,4,0,0,,1,1,1,1,1,,,1,1,1,,,,1,1,,,,1,1,1,,,,,,1,,,1,1,1,10,8,9,9,5,6,7,8,9,10,9,7,11,11,8,8,8,8,6,9,8,8,7,6,8,8,9,10,9,8,9,11,9,10,7,7,8,8,11,11,6,6,8,7,7,7,9,9,8,7,7,6,8,9,8,8,8,9,7,8,f24226821
1/23/2025 14:49,1/23/2025 15:08,0,169.231.32.184,100,1106,1,1/23/2025 15:08,R_7OjmyxAOcZPX8rZ,,,,,34.4398,-119.7315,anonymous,EN,1,19,0,1,,0,,1,,1,1,,,,,,,12,7,0,0,,,,,,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,,,,1,,,1,,1,1,1,1,8,9,8,9,8,9,8,6,7,8,8,6,6,8,10,6,9,10,9,8,7,8,4,3,8,6,6,5,7,8,6,10,9,9,10,10,8,8,8,8,7,6,9,7,9,8,9,10,11,10,7,6,3,3,7,8,6,5,8,8,f24252921
1/22/2025 19:38,1/23/2025 15:39,0,169.231.25.99,100,72060,1,1/23/2025 15:39,R_7ff2mtSz4Jz4cXZ,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,12,6,0,0,,,,,,1,,1,1,,,,,,1,1,1,1,1,,,,,,1,1,,1,1,,,1,,8,9,8,8,7,8,8,8,10,8,6,8,7,7,9,6,7,10,8,8,7,7,6,6,8,7,6,6,7,7,9,7,8,8,8,9,5,5,11,10,6,6,6,5,10,7,6,10,9,9,6,6,7,7,9,8,6,6,8,8,f24180130
1/23/2025 16:04,1/23/2025 16:16,0,172.56.123.253,100,718,1,1/23/2025 16:16,R_5zjaHjb8sPOe5rA,,,,,34.2271,-118.4501,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,11,7,0,0,,,,,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,9,7,10,10,7,9,10,11,9,9,10,9,10,10,10,8,10,11,10,11,11,10,2,1,11,11,10,6,11,9,6,6,10,10,10,10,10,10,10,11,9,8,9,7,8,7,8,10,10,11,10,8,3,1,11,10,9,6,9,7,f24380526
1/23/2025 16:20,1/23/2025 16:25,0,169.231.89.229,100,320,1,1/23/2025 16:25,R_14t4dqRwzwQ02Dn,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,2,1,,,,,,,12,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24108029
1/21/2025 10:21,1/23/2025 16:31,0,169.231.97.51,100,194985,1,1/23/2025 16:31,R_5727vuQAtAcURGx,,,,,34.4275,-119.859,anonymous,EN,1,18,0,2,,0,,1,,1,1,,,,,1,,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24304279
1/23/2025 16:18,1/23/2025 16:31,0,169.231.83.236,100,782,1,1/23/2025 16:31,R_5qOvXHXAWqreu7T,,,,,34.4275,-119.859,anonymous,EN,1,18,0,1,,0,,1,,1,1,,,,,1,,11,6,1,0,,,,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,,,,1,,,1,1,1,1,1,1,8,7,9,7,6,6,6,6,7,6,6,8,7,8,8,7,8,9,9,7,7,7,1,2,8,8,8,6,7,6,8,8,9,8,9,8,7,6,6,6,8,9,6,8,8,7,7,8,9,8,6,6,1,1,9,7,6,6,6,6,f24764703
